City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
294,Manali,13.1667,80.2667,86.09,87,5,10.6,IN,2022-04-02 15:43:14
295,Caravelas,-17.7125,-39.2481,85.62,57,9,8.12,BR,2022-04-02 15:43:14
296,Palmer,42.1584,-72.3287,46.85,38,20,12.66,US,2022-04-02 15:34:29
297,Anori,-3.7728,-61.6442,73.08,97,100,1.25,BR,2022-04-02 15:43:14
298,Saldanha,-33.0117,17.9442,67.55,65,0,25.03,ZA,2022-04-02 15:43:15
299,Nanortalik,60.1432,-45.2371,39.38,79,100,10.58,GL,2022-04-02 15:43:15
300,Begowal,31.6167,75.5167,79.52,12,0,9.73,IN,2022-04-02 15:43:16
301,Nouadhibou,20.931,-17.0347,67.98,73,9,18.41,MR,2022-04-02 15:43:16
302,Bulgan,48.8125,103.5347,41.07,23,88,4.68,MN,2022-04-02 15:43:17
303,Hirara,24.8,125.2833,66.07,81,100,30.18,JP,2022-04-02 15:43:17
304,Arlit,18.7369,7.3853,102.45,2,100,8.08,NE,2022-04-02 15:43:17
305,Talara,-4.5772,-81.2719,81.36,57,0,17.27,PE,2022-04-02 15:35:16
306,Camacha,33.0833,-16.3333,62.02,63,40,11.5,PT,2022-04-02 15:43:18
307,Dalby,-27.1833,151.2667,62.98,89,46,4.16,AU,2022-04-02 15:43:18
308,Bubaque,11.2833,-15.8333,76.15,70,19,17.22,GW,2022-04-02 15:43:19
309,Vangaindrano,-23.35,47.6,73.06,86,2,4.18,MG,2022-04-02 15:43:19
310,Shirokiy,49.758,129.523,23.34,94,60,5.1,RU,2022-04-02 15:43:20
311,Kirakira,-10.4544,161.9205,75.96,93,100,4.03,SB,2022-04-02 15:33:24
312,Kangaba,11.9333,-8.4167,102.69,20,46,2.82,ML,2022-04-02 15:43:20
313,Sinazongwe,-17.2614,27.4618,79.57,66,5,6.85,ZM,2022-04-02 15:43:20
314,Cambrils,41.0748,1.0524,61.02,19,20,20.71,ES,2022-04-02 15:43:21
315,Simao,22.7886,100.9748,48.34,87,61,2.89,CN,2022-04-02 15:43:21
316,Tokmak,47.2514,35.7058,57.36,65,26,21.52,UA,2022-04-02 15:44:22
317,Ternate,0.8,127.4,79.84,80,98,7.2,ID,2022-04-02 15:44:22
318,Bonnyville,54.2668,-110.735,27.72,87,100,7.65,CA,2022-04-02 15:44:23
319,Taicheng,38.731,113.228,40.66,22,0,2.84,CN,2022-04-02 15:44:23
320,Rawson,-43.3002,-65.1023,77.99,20,44,14.72,AR,2022-04-02 15:44:23
321,Tashtagol,52.7657,87.8894,34.75,98,100,4.9,RU,2022-04-02 15:44:24
322,Chimore,-16.9833,-65.1333,75.92,51,71,2.33,BO,2022-04-02 15:44:24
323,Casper,42.8666,-106.3131,40.8,69,0,9.22,US,2022-04-02 15:44:24
324,Havoysund,70.9963,24.6622,30.43,86,99,28.25,NO,2022-04-02 15:44:25
325,Bonthe,7.5264,-12.505,84.72,66,100,11.63,SL,2022-04-02 15:44:25
326,Allapalli,19.4167,80.0667,91.67,23,5,2.55,IN,2022-04-02 15:44:26
327,Mahajanga,-15.7167,46.3167,82.42,69,20,3.44,MG,2022-04-02 15:44:26
328,Barillas,15.8036,-91.3158,77.76,42,3,5.26,GT,2022-04-02 15:44:26
329,Staryy Nadym,65.6118,72.6842,9.12,94,77,8.39,RU,2022-04-02 15:44:27
330,Ures,29.4333,-110.4,73.8,22,0,3.06,MX,2022-04-02 15:44:27
331,Monkey Bay,-14.0728,34.9201,78.58,68,49,0.98,MW,2022-04-02 15:44:28
332,Constitucion,-35.3333,-72.4167,65.66,60,2,10.31,CL,2022-04-02 15:44:28
333,Watsa,3.0372,29.5355,80.19,45,90,4.25,CD,2022-04-02 15:44:28
334,Chicama,-7.8447,-79.1469,66.74,64,94,8.3,PE,2022-04-02 15:44:29
335,Paide,58.8856,25.5572,30.09,66,77,6.85,EE,2022-04-02 15:44:29
336,Pochutla,15.7432,-96.4661,83.82,25,60,4.83,MX,2022-04-02 15:44:30
337,Burnie,-41.0667,145.9167,54.91,79,1,7.31,AU,2022-04-02 15:44:30
338,Prado,-17.3411,-39.2208,84.36,58,10,6.73,BR,2022-04-02 15:44:30
339,Rio Gallegos,-51.6226,-69.2181,51.85,66,75,11.5,AR,2022-04-02 15:43:43
340,Stephenville,32.2207,-98.2023,63.75,69,0,14.97,US,2022-04-02 15:43:31
341,Reconquista,-29.15,-59.65,73.4,44,0,7.61,AR,2022-04-02 15:44:31
342,Palu,-0.8917,119.8707,75.6,94,95,2.8,ID,2022-04-02 15:44:31
343,Alice Springs,-23.7,133.8833,65.75,42,37,6.91,AU,2022-04-02 15:44:32
344,Krasnoarmeysk,51.0239,45.6969,55.04,63,100,15.32,RU,2022-04-02 15:44:32
345,Vardo,70.3705,31.1107,26.91,71,100,3.15,NO,2022-04-02 15:44:32
346,Kahului,20.8947,-156.47,73.85,79,0,13.8,US,2022-04-02 15:44:33
347,Shihezi,44.3,86.0333,55.2,34,16,2.57,CN,2022-04-02 15:44:33
348,Gouyave,12.1646,-61.7296,83.17,65,40,23.02,GD,2022-04-02 15:44:33
349,Puri,19.8,85.85,82.92,86,12,22.1,IN,2022-04-02 15:44:34
350,Adre,13.4667,22.2,95.59,7,49,5.32,TD,2022-04-02 15:44:34
351,Alyangula,-13.8483,136.4192,73.27,94,93,3.44,AU,2022-04-02 15:44:35
352,Bitung,1.4451,125.1824,74.25,79,100,3.49,ID,2022-04-02 15:44:35
353,Ahipara,-35.1667,173.1667,62.67,91,86,3.51,NZ,2022-04-02 15:44:35
354,Zapolyarnyy,69.4154,30.8136,24.08,92,100,3.36,RU,2022-04-02 15:44:36
355,Ronneby,56.21,15.276,39.7,38,100,6.91,SE,2022-04-02 15:44:36
356,Wanxian,30.8039,108.3897,58.05,80,1,2.3,CN,2022-04-02 15:44:36
357,Gigmoto,13.7796,124.39,78.49,79,75,12.55,PH,2022-04-02 15:44:37
358,Halifax,44.6453,-63.5724,43.21,76,100,11.01,CA,2022-04-02 15:41:03
359,Codrington,-38.2667,141.9667,55.47,87,63,5.73,AU,2022-04-02 15:44:37
360,Roald,62.5833,6.1333,41.76,100,75,11.5,NO,2022-04-02 15:44:38
361,Hasanabad,36.5465,61.0543,77.22,20,1,4.61,IR,2022-04-02 15:44:38
362,Kimbe,-5.5502,150.1429,73.51,93,100,2.24,PG,2022-04-02 15:44:38
363,Opole Lubelskie,51.1478,21.969,36.59,100,100,13.09,PL,2022-04-02 15:45:39
364,Nador,35.174,-2.9287,62.67,58,20,11.5,MA,2022-04-02 15:45:39
365,Tshikapa,-6.4167,20.8,73.62,92,100,3.2,CD,2022-04-02 15:45:40
366,Payo,-3.7508,103.6372,74.08,94,100,2.15,ID,2022-04-02 15:45:40
367,Khash,28.2211,61.2158,69.53,14,0,8.28,IR,2022-04-02 15:45:40
368,Whitehorse,60.7161,-135.0538,20.17,84,75,6.91,CA,2022-04-02 15:44:56
369,Hurghada,27.2574,33.8129,95.04,10,0,0.0,EG,2022-04-02 15:45:14
370,Tilichiki,60.4667,166.1,15.62,90,100,11.59,RU,2022-04-02 15:45:41
371,Balkhash,46.844,74.9804,43.32,59,0,6.82,KZ,2022-04-02 15:45:42
372,Dembi Dolo,8.5333,34.8,72.64,43,60,4.45,ET,2022-04-02 15:45:42
373,Wattegama,6.7989,81.4808,76.93,85,80,2.71,LK,2022-04-02 15:45:42
374,Chechat,24.7667,75.8833,88.93,12,1,4.92,IN,2022-04-02 15:45:43
375,Huangmei,30.1924,116.025,54.48,72,68,1.77,CN,2022-04-02 15:45:43
376,Chunhuhub,19.55,-88.6833,88.39,47,57,6.33,MX,2022-04-02 15:45:43
377,Kargasok,59.0556,80.8572,10.04,93,12,4.25,RU,2022-04-02 15:45:44
378,Ancud,-41.8697,-73.8203,54.23,89,100,19.84,CL,2022-04-02 15:45:44
379,Jinchang,38.4953,102.1739,47.8,21,0,4.94,CN,2022-04-02 15:45:44
380,Pitimbu,-7.4706,-34.8086,88.39,64,30,12.3,BR,2022-04-02 15:45:45
381,Tasiilaq,65.6145,-37.6368,33.96,96,100,28.14,GL,2022-04-02 15:45:45
382,Bagdarin,54.4333,113.6,24.22,83,100,6.33,RU,2022-04-02 15:45:46
383,Cherskiy,68.75,161.3,-15.36,100,99,1.03,RU,2022-04-02 15:45:46
384,Pio Ix,-6.8375,-40.5792,80.24,74,69,7.0,BR,2022-04-02 15:45:46
385,Cervo,43.6702,-7.4101,49.41,55,15,9.57,ES,2022-04-02 15:45:47
386,Sydney Mines,46.2367,-60.2177,42.44,77,75,25.01,CA,2022-04-02 15:45:47
387,Duyun,26.2667,107.5167,47.46,81,24,3.29,CN,2022-04-02 15:45:47
388,Nushki,29.5542,66.0215,75.99,10,0,5.73,PK,2022-04-02 15:45:48
389,Banfora,10.6333,-4.7667,98.62,28,97,6.58,BF,2022-04-02 15:45:48
390,Enugu,6.4402,7.4943,98.6,27,82,7.78,NG,2022-04-02 15:45:48
391,Almeirim,-1.5233,-52.5817,82.71,80,70,4.47,BR,2022-04-02 15:45:49
392,Leningradskiy,69.3833,178.4167,-12.3,99,100,8.05,RU,2022-04-02 15:45:49
393,Prince Rupert,54.3161,-130.3201,42.49,75,100,29.93,CA,2022-04-02 15:43:17
394,Sari,36.5633,53.0601,65.79,72,0,4.61,IR,2022-04-02 15:45:50
395,Sitka,57.0531,-135.33,42.69,61,75,16.11,US,2022-04-02 15:45:50
396,Perumpavur,10.1333,76.4833,78.71,94,40,4.61,IN,2022-04-02 15:45:50
397,Paamiut,61.994,-49.6678,34.21,85,96,0.58,GL,2022-04-02 15:45:51
398,Piacabucu,-10.4056,-36.4344,84.72,60,39,9.01,BR,2022-04-02 15:45:51
399,Coos Bay,43.3665,-124.2179,44.15,100,100,6.91,US,2022-04-02 15:45:52
400,Kaitangata,-46.2817,169.8464,49.32,93,24,5.97,NZ,2022-04-02 15:45:52
401,Grand Gaube,-20.0064,57.6608,74.37,92,100,5.01,MU,2022-04-02 15:45:52
402,Raga,8.4596,25.678,98.04,12,73,3.44,SS,2022-04-02 15:45:53
403,Kichmengskiy Gorodok,59.9816,45.7854,25.43,89,100,6.33,RU,2022-04-02 15:45:53
404,Bowen,-20.0167,148.2333,78.13,76,6,10.98,AU,2022-04-02 15:45:54
405,Iqaluit,63.7506,-68.5145,26.33,79,75,11.5,CA,2022-04-02 15:45:54
406,Minna,9.6139,6.5569,103.33,15,77,0.98,NG,2022-04-02 15:45:54
407,Kousseri,12.0769,15.0306,109.36,4,0,12.66,CM,2022-04-02 15:45:55
408,San Policarpo,12.1791,125.5072,79.32,81,97,15.17,PH,2022-04-02 15:45:55
409,Mangrol,21.1167,70.1167,78.39,81,4,6.89,IN,2022-04-02 15:46:56
410,Urumqi,43.801,87.6005,50.95,40,0,6.71,CN,2022-04-02 15:46:56
411,Mogadishu,2.0371,45.3438,81.95,80,54,17.96,SO,2022-04-02 15:46:56
412,Tavda,58.0425,65.2726,28.04,95,100,7.27,RU,2022-04-02 15:46:57
413,Nizwa,22.9333,57.5333,85.87,11,0,2.15,OM,2022-04-02 15:46:57
414,Rocha,-34.4833,-54.3333,71.89,43,0,8.1,UY,2022-04-02 15:44:26
415,Beloha,-25.1667,45.05,76.44,51,1,5.73,MG,2022-04-02 15:46:58
416,Matara,5.9485,80.5353,78.53,81,22,3.49,LK,2022-04-02 15:46:58
417,Barra Do Garcas,-15.89,-52.2567,86.58,66,20,2.3,BR,2022-04-02 15:46:58
418,Watertown,42.3709,-71.1828,49.05,38,0,18.41,US,2022-04-02 15:44:06
419,Biak,-0.9131,122.8766,76.23,86,100,5.3,ID,2022-04-02 15:46:59
420,Tsabong,-26.0217,22.401,72.01,66,73,8.28,BW,2022-04-02 15:46:59
421,Storsteinnes,69.2408,19.2344,30.85,80,100,4.85,NO,2022-04-02 15:47:00
422,Otacilio Costa,-27.4831,-50.1219,60.75,80,100,4.5,BR,2022-04-02 15:47:00
423,Hualmay,-11.0964,-77.6139,73.76,72,66,10.2,PE,2022-04-02 15:47:00
424,Mao,39.8885,4.2658,50.56,50,75,9.22,ES,2022-04-02 15:47:01
425,Buala,-8.145,159.5921,78.66,85,94,4.63,SB,2022-04-02 15:47:01
426,Sur,22.5667,59.5289,81.91,47,17,1.7,OM,2022-04-02 15:47:01
427,Kashan,33.9831,51.4364,77.59,17,0,4.72,IR,2022-04-02 15:47:02
428,Dolzhanskaya,46.6311,37.8039,49.01,82,0,23.62,RU,2022-04-02 15:47:02
429,Severo-Kurilsk,50.6789,156.125,27.25,71,100,28.86,RU,2022-04-02 15:47:03
430,Turayf,31.6725,38.6637,86.25,13,0,4.61,SA,2022-04-02 15:47:03
431,Bambanglipuro,-7.95,110.2833,77.76,84,97,2.59,ID,2022-04-02 15:47:04
432,Cabo San Lucas,22.8909,-109.9124,73.62,59,29,3.0,MX,2022-04-02 15:42:58
433,Elko,41.0002,-115.5012,46.06,31,96,8.21,US,2022-04-02 15:47:04
434,Abha,18.2164,42.5053,75.02,28,0,11.5,SA,2022-04-02 15:43:43
435,Darnah,32.767,22.6367,71.58,44,100,4.03,LY,2022-04-02 15:47:05
436,Mbarara,-0.608,30.65,72.03,63,94,2.59,UG,2022-04-02 15:47:05
437,Bichura,50.5881,107.6022,34.56,64,31,4.94,RU,2022-04-02 15:47:06
438,Itaporanga,-7.3044,-38.1503,90.95,39,93,5.48,BR,2022-04-02 15:47:06
439,Amga,60.8953,131.9608,22.6,96,100,4.79,RU,2022-04-02 15:47:07
440,Ukiah,39.1502,-123.2078,56.44,81,0,0.0,US,2022-04-02 15:47:08
441,Iquique,-20.2208,-70.1431,69.84,66,1,6.8,CL,2022-04-02 15:47:08
442,Zabid,14.1951,43.3152,84.04,57,0,7.23,YE,2022-04-02 15:47:09
443,Sao Jose Da Coroa Grande,-8.8978,-35.1478,84.06,62,28,7.92,BR,2022-04-02 15:47:09
444,Atasu,48.6814,71.6433,29.14,84,81,5.17,KZ,2022-04-02 15:47:10
445,Mahebourg,-20.4081,57.7,74.25,100,40,8.05,MU,2022-04-02 15:47:10
446,Kungurtug,50.5994,97.5228,20.01,89,72,2.15,RU,2022-04-02 15:47:11
447,Rangapara,26.8167,92.65,75.78,63,12,5.28,IN,2022-04-02 15:47:11
448,Sherbakul,54.6316,72.3963,34.43,100,100,8.72,RU,2022-04-02 15:47:12
449,Funehiki,37.4333,140.5833,30.81,87,38,2.86,JP,2022-04-02 15:47:12
450,Singleton,-32.5667,151.1833,52.99,96,0,1.01,AU,2022-04-02 15:47:13
451,Balkanabat,39.5108,54.3671,76.1,17,5,12.24,TM,2022-04-02 15:47:13
452,Samarai,-10.6167,150.6667,78.67,83,100,7.7,PG,2022-04-02 15:47:14
453,Sungairaya,0.7,108.9,80.38,77,95,3.33,ID,2022-04-02 15:47:14
454,Moree,-29.4667,149.85,57.22,77,68,1.14,AU,2022-04-02 15:47:14
455,Havre-Saint-Pierre,50.2334,-63.5986,39.56,65,100,18.41,CA,2022-04-02 15:47:15
456,Nome,64.5011,-165.4064,12.27,57,0,8.05,US,2022-04-02 15:48:15
457,Medvedka,61.1629,46.387,17.82,94,100,3.15,RU,2022-04-02 15:48:16
458,Bereda,43.2686,-7.5406,52.14,53,9,8.19,ES,2022-04-02 15:48:16
459,Grindavik,63.8424,-22.4338,46.87,93,75,19.57,IS,2022-04-02 15:48:16
460,Mokhsogollokh,61.4681,128.9203,15.62,95,100,3.51,RU,2022-04-02 15:48:17
461,Sola,-13.8833,167.55,78.48,82,100,8.3,VU,2022-04-02 15:48:17
462,Sambava,-14.2667,50.1667,78.1,87,45,14.2,MG,2022-04-02 15:48:17
463,Warrnambool,-38.3833,142.4833,56.8,83,72,8.25,AU,2022-04-02 15:48:18
464,Arenal,8.4593,-73.9433,93.33,49,23,0.96,CO,2022-04-02 15:48:18
465,Shubarkuduk,49.1447,56.4872,40.44,85,100,7.27,KZ,2022-04-02 15:48:19
466,Vuktyl,63.8567,57.3094,11.1,90,93,2.77,RU,2022-04-02 15:48:19
467,Hearst,49.6835,-83.6665,35.85,95,100,7.56,CA,2022-04-02 15:48:20
468,Truckee,39.328,-120.1833,50.2,60,92,1.99,US,2022-04-02 15:46:28
469,Wundanyi,-3.4019,38.364,70.72,59,86,6.58,KE,2022-04-02 15:48:20
470,Masaki,33.7876,132.7112,44.49,71,96,1.99,JP,2022-04-02 15:48:20
471,Misratah,32.3754,15.0925,64.6,67,3,17.81,LY,2022-04-02 15:45:18
472,Mormugao,15.4,73.8,83.46,70,20,5.75,IN,2022-04-02 15:48:21
473,Tecoanapa,16.5167,-98.75,82.96,37,7,3.02,MX,2022-04-02 15:48:21
474,Vikindu,-7.0067,39.2985,78.75,79,13,6.78,TZ,2022-04-02 15:48:22
475,Shimoda,34.6667,138.95,46.11,78,100,6.58,JP,2022-04-02 15:48:22
476,Pervomaysk,48.0443,30.8507,54.14,66,99,10.49,UA,2022-04-02 15:48:22
477,Beaufort,5.3473,115.7455,75.18,95,95,2.37,MY,2022-04-02 15:48:15
478,Mangan,27.5167,88.5333,71.35,93,100,0.56,IN,2022-04-02 15:48:23
479,Agutaya,11.148,120.9417,82.27,80,67,23.82,PH,2022-04-02 15:48:23
480,Kisesa,-3.0833,34.15,66.97,79,85,5.26,TZ,2022-04-02 15:48:24
481,Koumac,-20.5667,164.2833,79.43,86,100,4.21,NC,2022-04-02 15:48:24
482,Ayni,39.3941,68.5377,46.98,73,73,3.8,TJ,2022-04-02 15:48:24
483,Otradnoye,59.7775,30.8181,33.96,88,49,6.11,RU,2022-04-02 15:48:25
484,Neryungri,56.6709,124.6491,9.3,93,100,3.47,RU,2022-04-02 15:48:25
485,Backa Topola,45.8152,19.6318,38.97,95,100,13.06,RS,2022-04-02 15:48:25
486,Saint-Michel-Des-Saints,46.6834,-73.9159,29.08,79,35,10.38,CA,2022-04-02 15:48:26
487,Bereznik,62.8551,42.7072,17.62,94,86,3.06,RU,2022-04-02 15:48:26
488,Natal,-5.795,-35.2094,84.85,74,75,12.66,BR,2022-04-02 15:48:27
489,Guhagar,17.4842,73.1929,78.15,75,100,5.19,IN,2022-04-02 15:48:27
490,Beringovskiy,63.05,179.3167,10.81,95,100,9.86,RU,2022-04-02 15:48:27
491,Zhezkazgan,47.8043,67.7144,49.21,49,25,2.95,KZ,2022-04-02 15:48:28
492,Maniitsoq,65.4167,-52.9,32.32,80,98,3.04,GL,2022-04-02 15:48:28
493,Nyurba,63.2842,118.3319,-4.72,100,56,4.05,RU,2022-04-02 15:48:28
494,Nara,34.6851,135.8049,50.5,51,99,3.38,JP,2022-04-02 15:48:29
495,Raudeberg,61.9875,5.1352,38.07,88,100,4.21,NO,2022-04-02 15:48:29
496,Praya,14.9215,-23.5087,79.34,53,20,24.16,CV,2022-04-02 15:48:29
497,Viransehir,37.2353,39.7631,62.87,52,5,6.71,TR,2022-04-02 15:48:30
498,Kaman,27.65,77.2667,86.0,7,0,4.92,IN,2022-04-02 15:48:30
499,Sobolevo,54.4299,31.8996,31.5,97,100,17.81,RU,2022-04-02 15:48:31
500,Tual,-5.6667,132.75,82.33,64,85,4.92,ID,2022-04-02 15:48:31
501,Wahpeton,46.2652,-96.6059,38.12,70,20,16.11,US,2022-04-02 15:48:31
502,Coquimbo,-29.9533,-71.3436,56.93,88,100,5.75,CL,2022-04-02 15:47:05
503,Aklavik,68.2191,-135.0107,-27.4,75,0,4.61,CA,2022-04-02 15:47:07
504,Penzance,50.1186,-5.5371,45.28,87,75,10.36,GB,2022-04-02 15:48:32
505,Sakakah,29.9697,40.2064,94.57,11,100,6.76,SA,2022-04-02 15:46:15
506,Iquitos,-3.7481,-73.2472,77.04,78,75,10.36,PE,2022-04-02 15:49:32
507,Hay River,60.8156,-115.7999,-4.02,71,75,9.22,CA,2022-04-02 15:49:33
508,Sangar,63.9242,127.4739,19.04,88,100,8.61,RU,2022-04-02 15:49:33
509,Okha,53.5739,142.9478,11.21,95,33,5.03,RU,2022-04-02 15:49:34
510,Torbat-E Jam,35.244,60.6225,64.45,24,0,8.19,IR,2022-04-02 15:49:34
511,Galveston,29.3669,-94.9669,73.09,85,100,10.36,US,2022-04-02 15:46:33
512,Jumla,29.2747,82.1838,50.43,61,2,4.85,NP,2022-04-02 15:49:34
513,Christchurch,-43.5333,172.6333,57.94,91,75,5.75,NZ,2022-04-02 15:47:37
514,Aktau,43.65,51.2,63.18,46,4,16.98,KZ,2022-04-02 15:49:35
515,Zemaiciu Naumiestis,55.3592,21.7022,37.49,41,76,13.22,LT,2022-04-02 15:49:35
516,Novikovo,51.1537,37.8879,57.52,70,49,18.03,RU,2022-04-02 15:49:36
517,Kattivakkam,13.2167,80.3167,86.09,87,4,11.16,IN,2022-04-02 15:45:03
518,Dalvik,65.9702,-18.5286,48.13,98,100,1.7,IS,2022-04-02 15:49:36
519,Dharchula,29.85,80.5333,64.83,32,0,7.45,IN,2022-04-02 15:49:37
520,Okaihau,-35.3167,173.7833,57.52,95,87,0.6,NZ,2022-04-02 15:49:37
521,Pangnirtung,66.1451,-65.7125,23.0,80,75,10.36,CA,2022-04-02 15:46:54
522,Karratha,-20.7377,116.8463,83.01,72,67,10.38,AU,2022-04-02 15:49:37
523,Winton,37.3894,-120.6133,58.75,90,0,3.44,US,2022-04-02 15:49:38
524,Waipawa,-41.4122,175.5153,54.1,94,53,2.48,NZ,2022-04-02 15:49:38
525,Uruacu,-14.5247,-49.1408,88.57,41,1,5.66,BR,2022-04-02 15:49:19
526,Pisco,-13.7,-76.2167,69.03,77,0,6.91,PE,2022-04-02 15:49:39
527,Laguna De Perlas,12.3429,-83.6712,84.29,68,100,8.32,NI,2022-04-02 15:49:39
528,Kathu,7.9178,98.3332,83.75,80,100,14.52,TH,2022-04-02 15:49:39
529,Gwadar,25.1216,62.3254,80.01,65,0,4.68,PK,2022-04-02 15:49:40
530,Petropavlovsk-Kamchatskiy,53.0452,158.6483,23.59,68,75,8.95,RU,2022-04-02 15:45:51
531,Udachnyy,66.4167,112.4,16.45,100,100,8.1,RU,2022-04-02 15:49:40
532,Kailua,21.4022,-157.7394,75.18,77,37,5.99,US,2022-04-02 15:49:41
533,Bud,39.447,-86.1758,43.92,64,100,10.38,US,2022-04-02 15:49:41
534,Freetown,8.484,-13.2299,80.56,71,98,9.06,SL,2022-04-02 15:49:41
535,Belyy Yar,53.6039,91.3903,44.49,70,0,11.18,RU,2022-04-02 15:49:42
536,Marzuq,14.4,46.4667,74.73,34,1,8.01,YE,2022-04-02 15:49:42
537,Wajima,37.4,136.9,42.46,68,51,6.93,JP,2022-04-02 15:49:42
538,Yantongshan,43.2919,126.0094,38.25,47,0,6.71,CN,2022-04-02 15:49:43
539,Sokolovyy,51.5686,45.8331,54.61,71,100,15.03,RU,2022-04-02 15:49:43
540,Kalmunai,7.4167,81.8167,79.9,80,19,8.32,LK,2022-04-02 15:49:43
541,Liure,13.5358,-87.0919,89.19,30,12,3.24,HN,2022-04-02 15:49:44
542,Islamkot,24.6997,70.177,83.73,28,0,11.72,PK,2022-04-02 15:49:44
543,La Ronge,55.1001,-105.2842,19.65,58,20,3.44,CA,2022-04-02 15:49:45
544,Sabzevar,36.2126,57.6819,72.68,23,0,0.0,IR,2022-04-02 15:49:45
545,Ahuimanu,21.4447,-157.8378,74.91,73,20,17.27,US,2022-04-02 15:49:45
546,Smithers,54.7804,-127.1743,30.52,80,20,0.0,CA,2022-04-02 15:49:46
547,Macau,22.2006,113.5461,62.33,72,40,14.97,MO,2022-04-02 15:49:46
548,Kamariotissa,40.4833,25.4667,57.83,76,10,16.64,GR,2022-04-02 15:49:46
549,Aasiaat,68.7098,-52.8699,23.59,85,32,6.22,GL,2022-04-02 15:49:47
550,Teya,60.3778,92.6267,8.65,98,93,3.44,RU,2022-04-02 15:49:47
551,Yar-Sale,66.8333,70.8333,7.0,92,44,9.1,RU,2022-04-02 15:49:48
552,Sudak,44.85,34.9667,54.41,72,0,19.84,UA,2022-04-02 15:49:48
553,Saint-Augustin,51.226,-58.6502,32.77,98,100,16.78,CA,2022-04-02 15:49:48
554,Pokhara,28.2333,83.9833,70.93,71,98,4.59,NP,2022-04-02 15:50:49
555,Aquiraz,-3.9014,-38.3911,80.19,83,99,4.27,BR,2022-04-02 15:50:49
556,Marsh Harbour,26.5412,-77.0636,78.13,76,5,10.22,BS,2022-04-02 15:50:49
557,Tigil,57.8,158.6667,10.33,99,99,2.44,RU,2022-04-02 15:50:50
558,Tuscaloosa,33.2098,-87.5692,53.38,71,0,3.44,US,2022-04-02 15:50:23
559,Mazamari,-11.3258,-74.5308,78.89,63,97,2.71,PE,2022-04-02 15:50:50
560,Polunochnoye,60.8697,60.4153,12.96,94,94,0.94,RU,2022-04-02 15:50:51
561,Morki,56.4303,48.9947,32.38,95,100,10.6,RU,2022-04-02 15:50:51
562,Khandwa,21.8333,76.3333,93.16,14,41,6.49,IN,2022-04-02 15:50:51
563,Boden,65.8252,21.6886,37.4,70,93,8.01,SE,2022-04-02 15:50:52
564,Dubbo,-32.25,148.6167,46.53,87,0,4.61,AU,2022-04-02 15:50:52
565,Herat,34.5,62.0,61.39,32,0,9.53,AF,2022-04-02 15:48:30
566,Pangody,65.85,74.4859,8.31,96,64,8.14,RU,2022-04-02 15:50:53
567,Kwinana,-32.25,115.7667,78.94,100,65,6.4,AU,2022-04-02 15:46:44
568,Marawi,7.9986,124.2928,68.86,95,100,0.54,PH,2022-04-02 15:50:53
569,Comodoro Rivadavia,-45.8667,-67.5,69.66,30,0,10.36,AR,2022-04-02 15:50:54
570,Ayorou,14.7308,0.9174,106.56,4,49,7.11,NE,2022-04-02 15:50:54
571,Avera,33.194,-82.5271,65.37,47,16,6.22,US,2022-04-02 15:50:54
572,Srandakan,-7.9386,110.2506,77.99,84,98,2.71,ID,2022-04-02 15:50:55
573,Santa Rita,-7.1139,-34.9781,88.47,62,40,13.8,BR,2022-04-02 15:50:55
574,Yanam,16.7333,82.2167,78.67,86,37,5.86,IN,2022-04-02 15:50:56
575,Sorland,67.667,12.6934,34.18,53,100,20.51,NO,2022-04-02 15:50:56
576,Bozeman,45.6796,-111.0386,48.18,56,0,0.0,US,2022-04-02 15:50:56
577,Letterkenny,54.95,-7.7333,49.89,60,98,9.19,IE,2022-04-02 15:46:49
578,Bondo,3.8146,23.6866,78.48,74,96,4.99,CD,2022-04-02 15:50:57
579,Ketchikan,55.3422,-131.6461,40.98,87,100,14.97,US,2022-04-02 15:50:57
580,Brazzaville,-4.2658,15.2832,89.96,55,20,8.05,CG,2022-04-02 15:50:38
581,Qasigiannguit,68.8193,-51.1922,28.38,88,14,2.35,GL,2022-04-02 15:50:58
582,Palafrugell,41.9174,3.1631,52.56,27,58,11.01,ES,2022-04-02 15:50:58
583,Cascavel,-24.9558,-53.4553,71.2,68,75,9.22,BR,2022-04-02 15:50:58
584,Krasnyy Chikoy,50.3643,108.7512,26.55,89,9,2.28,RU,2022-04-02 15:50:59
585,Sinjar,36.3209,41.8754,71.2,27,59,2.1,IQ,2022-04-02 15:50:59
586,El Carrizo,24.0261,-106.8814,75.09,54,10,2.26,MX,2022-04-02 15:50:59
587,Ixtapa,20.7,-105.2,80.8,45,43,2.24,MX,2022-04-02 15:50:28
588,Taltal,-25.4,-70.4833,67.75,67,0,5.03,CL,2022-04-02 15:51:00
589,Gravelbourg,49.8834,-106.5512,30.47,47,87,7.72,CA,2022-04-02 15:51:00
590,Parauna,-16.9478,-50.4486,83.37,53,18,6.11,BR,2022-04-02 15:51:01
